visitorId,visitNumber,visitId,visitStartTime,date,totals.visits,totals.hits,totals.pageviews,totals.timeOnSite,totals.bounces,totals.transactions,totals.transactionRevenue,totals.newVisits,totals.screenviews,totals.uniqueScreenviews,totals.timeOnScreen,totals.totalTransactionRevenue,totals.sessionQualityDim,trafficSource.referralPath,trafficSource.campaign,trafficSource.source,trafficSource.medium,trafficSource.keyword,trafficSource.adContent,trafficSource.adwordsClickInfo.campaignId,trafficSource.adwordsClickInfo.adGroupId,trafficSource.adwordsClickInfo.creativeId,trafficSource.adwordsClickInfo.criteriaId,trafficSource.adwordsClickInfo.page,trafficSource.adwordsClickInfo.slot,trafficSource.adwordsClickInfo.criteriaParameters,trafficSource.adwordsClickInfo.gclId,trafficSource.adwordsClickInfo.customerId,trafficSource.adwordsClickInfo.adNetworkType,trafficSource.adwordsClickInfo.targetingCriteria.boomUserlistId,trafficSource.adwordsClickInfo.isVideoAd,trafficSource.isTrueDirect,trafficSource.campaignCode,device.browser,device.browserVersion,device.browserSize,device.operatingSystem,device.operatingSystemVersion,device.isMobile,device.mobileDeviceBranding,device.mobileDeviceModel,device.mobileInputSelector,device.mobileDeviceInfo,device.mobileDeviceMarketingName,device.flashVersion,device.javaEnabled,device.language,device.screenColors,device.screenResolution,device.deviceCategory,geoNetwork.continent,geoNetwork.subContinent,geoNetwork.country,geoNetwork.region,geoNetwork.metro,geoNetwork.city,geoNetwork.cityId,geoNetwork.networkDomain,geoNetwork.latitude,geoNetwork.longitude,geoNetwork.networkLocation,customDimensions.index,customDimensions.value,hits.hitNumber,hits.time,hits.hour,hits.minute,hits.isSecure,hits.isInteraction,hits.isEntrance,hits.isExit,hits.referer,hits.page.pagePath,hits.page.hostname,hits.page.pageTitle,hits.page.searchKeyword,hits.page.searchCategory,hits.page.pagePathLevel1,hits.page.pagePathLevel2,hits.page.pagePathLevel3,hits.page.pagePathLevel4,hits.transaction.transactionId,hits.transaction.transactionRevenue,hits.transaction.transactionTax,hits.transaction.transactionShipping,hits.transaction.affiliation,hits.transaction.currencyCode,hits.transaction.localTransactionRevenue,hits.transaction.localTransactionTax,hits.transaction.localTransactionShipping,hits.transaction.transactionCoupon,hits.item.transactionId,hits.item.productName,hits.item.productCategory,hits.item.productSku,hits.item.itemQuantity,hits.item.itemRevenue,hits.item.currencyCode,hits.item.localItemRevenue,hits.contentInfo.contentDescription,hits.appInfo.name,hits.appInfo.version,hits.appInfo.id,hits.appInfo.installerId,hits.appInfo.appInstallerId,hits.appInfo.appName,hits.appInfo.appVersion,hits.appInfo.appId,hits.appInfo.screenName,hits.appInfo.landingScreenName,hits.appInfo.exitScreenName,hits.appInfo.screenDepth,hits.exceptionInfo.description,hits.exceptionInfo.isFatal,hits.exceptionInfo.exceptions,hits.exceptionInfo.fatalExceptions,hits.eventInfo.eventCategory,hits.eventInfo.eventAction,hits.eventInfo.eventLabel,hits.eventInfo.eventValue,hits.product.productSKU,hits.product.v2ProductName,hits.product.v2ProductCategory,hits.product.productVariant,hits.product.productBrand,hits.product.productRevenue,hits.product.localProductRevenue,hits.product.productPrice,hits.product.localProductPrice,hits.product.productQuantity,hits.product.productRefundAmount,hits.product.localProductRefundAmount,hits.product.isImpression,hits.product.isClick,hits.product.customDimensions.index,hits.product.customDimensions.value,hits.product.customMetrics.index,hits.product.customMetrics.value,hits.product.productListName,hits.product.productListPosition,hits.product.productCouponCode,hits.promotion.promoId,hits.promotion.promoName,hits.promotion.promoCreative,hits.promotion.promoPosition,hits.promotionActionInfo.promoIsView,hits.promotionActionInfo.promoIsClick,hits.refund.refundAmount,hits.refund.localRefundAmount,hits.eCommerceAction.action_type,hits.eCommerceAction.step,hits.eCommerceAction.option,hits.experiment.experimentId,hits.experiment.experimentVariant,hits.publisher.dfpClicks,hits.publisher.dfpImpressions,hits.publisher.dfpMatchedQueries,hits.publisher.dfpMeasurableImpressions,hits.publisher.dfpQueries,hits.publisher.dfpRevenueCpm,hits.publisher.dfpRevenueCpc,hits.publisher.dfpViewableImpressions,hits.publisher.dfpPagesViewed,hits.publisher.adsenseBackfillDfpClicks,hits.publisher.adsenseBackfillDfpImpressions,hits.publisher.adsenseBackfillDfpMatchedQueries,hits.publisher.adsenseBackfillDfpMeasurableImpressions,hits.publisher.adsenseBackfillDfpQueries,hits.publisher.adsenseBackfillDfpRevenueCpm,hits.publisher.adsenseBackfillDfpRevenueCpc,hits.publisher.adsenseBackfillDfpViewableImpressions,hits.publisher.adsenseBackfillDfpPagesViewed,hits.publisher.adxBackfillDfpClicks,hits.publisher.adxBackfillDfpImpressions,hits.publisher.adxBackfillDfpMatchedQueries,hits.publisher.adxBackfillDfpMeasurableImpressions,hits.publisher.adxBackfillDfpQueries,hits.publisher.adxBackfillDfpRevenueCpm,hits.publisher.adxBackfillDfpRevenueCpc,hits.publisher.adxBackfillDfpViewableImpressions,hits.publisher.adxBackfillDfpPagesViewed,hits.publisher.adxClicks,hits.publisher.adxImpressions,hits.publisher.adxMatchedQueries,hits.publisher.adxMeasurableImpressions,hits.publisher.adxQueries,hits.publisher.adxRevenue,hits.publisher.adxViewableImpressions,hits.publisher.adxPagesViewed,hits.publisher.adsViewed,hits.publisher.adsUnitsViewed,hits.publisher.adsUnitsMatched,hits.publisher.viewableAdsViewed,hits.publisher.measurableAdsViewed,hits.publisher.adsPagesViewed,hits.publisher.adsClicked,hits.publisher.adsRevenue,hits.publisher.dfpAdGroup,hits.publisher.dfpAdUnits,hits.publisher.dfpNetworkId,hits.customVariables.index,hits.customVariables.customVarName,hits.customVariables.customVarValue,hits.customDimensions.index,hits.customDimensions.value,hits.customMetrics.index,hits.customMetrics.value,hits.type,hits.social.socialInteractionNetwork,hits.social.socialInteractionAction,hits.social.socialInteractions,hits.social.socialInteractionTarget,hits.social.socialNetwork,hits.social.uniqueSocialInteractions,hits.social.hasSocialSourceReferral,hits.social.socialInteractionNetworkAction,hits.latencyTracking.pageLoadSample,hits.latencyTracking.pageLoadTime,hits.latencyTracking.pageDownloadTime,hits.latencyTracking.redirectionTime,hits.latencyTracking.speedMetricsSample,hits.latencyTracking.domainLookupTime,hits.latencyTracking.serverConnectionTime,hits.latencyTracking.serverResponseTime,hits.latencyTracking.domLatencyMetricsSample,hits.latencyTracking.domInteractiveTime,hits.latencyTracking.domContentLoadedTime,hits.latencyTracking.userTimingValue,hits.latencyTracking.userTimingSample,hits.latencyTracking.userTimingVariable,hits.latencyTracking.userTimingCategory,hits.latencyTracking.userTimingLabel,hits.sourcePropertyInfo.sourcePropertyDisplayName,hits.sourcePropertyInfo.sourcePropertyTrackingId,hits.contentGroup.contentGroup1,hits.contentGroup.contentGroup2,hits.contentGroup.contentGroup3,hits.contentGroup.contentGroup4,hits.contentGroup.contentGroup5,hits.contentGroup.previousContentGroup1,hits.contentGroup.previousContentGroup2,hits.contentGroup.previousContentGroup3,hits.contentGroup.previousContentGroup4,hits.contentGroup.previousContentGroup5,hits.contentGroup.contentGroupUniqueViews1,hits.contentGroup.contentGroupUniqueViews2,hits.contentGroup.contentGroupUniqueViews3,hits.contentGroup.contentGroupUniqueViews4,hits.contentGroup.contentGroupUniqueViews5,hits.dataSource,hits.publisher_infos.dfpClicks,hits.publisher_infos.dfpImpressions,hits.publisher_infos.dfpMatchedQueries,hits.publisher_infos.dfpMeasurableImpressions,hits.publisher_infos.dfpQueries,hits.publisher_infos.dfpRevenueCpm,hits.publisher_infos.dfpRevenueCpc,hits.publisher_infos.dfpViewableImpressions,hits.publisher_infos.dfpPagesViewed,hits.publisher_infos.adsenseBackfillDfpClicks,hits.publisher_infos.adsenseBackfillDfpImpressions,hits.publisher_infos.adsenseBackfillDfpMatchedQueries,hits.publisher_infos.adsenseBackfillDfpMeasurableImpressions,hits.publisher_infos.adsenseBackfillDfpQueries,hits.publisher_infos.adsenseBackfillDfpRevenueCpm,hits.publisher_infos.adsenseBackfillDfpRevenueCpc,hits.publisher_infos.adsenseBackfillDfpViewableImpressions,hits.publisher_infos.adsenseBackfillDfpPagesViewed,hits.publisher_infos.adxBackfillDfpClicks,hits.publisher_infos.adxBackfillDfpImpressions,hits.publisher_infos.adxBackfillDfpMatchedQueries,hits.publisher_infos.adxBackfillDfpMeasurableImpressions,hits.publisher_infos.adxBackfillDfpQueries,hits.publisher_infos.adxBackfillDfpRevenueCpm,hits.publisher_infos.adxBackfillDfpRevenueCpc,hits.publisher_infos.adxBackfillDfpViewableImpressions,hits.publisher_infos.adxBackfillDfpPagesViewed,hits.publisher_infos.adxClicks,hits.publisher_infos.adxImpressions,hits.publisher_infos.adxMatchedQueries,hits.publisher_infos.adxMeasurableImpressions,hits.publisher_infos.adxQueries,hits.publisher_infos.adxRevenue,hits.publisher_infos.adxViewableImpressions,hits.publisher_infos.adxPagesViewed,hits.publisher_infos.adsViewed,hits.publisher_infos.adsUnitsViewed,hits.publisher_infos.adsUnitsMatched,hits.publisher_infos.viewableAdsViewed,hits.publisher_infos.measurableAdsViewed,hits.publisher_infos.adsPagesViewed,hits.publisher_infos.adsClicked,hits.publisher_infos.adsRevenue,hits.publisher_infos.dfpAdGroup,hits.publisher_infos.dfpAdUnits,hits.publisher_infos.dfpNetworkId,fullVisitorId,userId,clientId,channelGrouping,socialEngagementType
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGAAX0569,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,(not set),(not set),,,119990000,119990000,,,,TRUE,,,,,,Category,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGAAX0567,Google Men's Softshell Jacket Black/Grey,Home/Apparel/Men's/Men's-Outerwear/,(not set),(not set),,,98990000,98990000,,,,TRUE,,,,,,Category,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGAAX0731,YouTube Men's Fleece Hoodie Black,Home/Apparel/Men's/Men's-Outerwear/,(not set),(not set),,,55990000,55990000,,,,TRUE,,,,,,Category,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1501647435,1501647435,20170801,1,1,1,,1,,,1,,,,,1,,(not set),(direct),(none),,,,,,,,,not available in demo dataset,,,,,,,,Chrome,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,FALSE,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop,Americas,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,verizon.net,not available in demo dataset,not available in demo dataset,not available in demo dataset,4,North America,1,0,21,17,,TRUE,TRUE,TRUE,https://www.google.com/,/google+redesign/bags,shop.googlemerchandisestore.com,Bags | Google Merchandise Store,,,/google+redesign/,/bags,,,,,,,,USD,,,,,,,,,,,USD,,,,,,,,,,,shop.googlemerchandisestore.com/google+redesign/bags,shop.googlemerchandisestore.com/google+redesign/bags,shop.googlemerchandisestore.com/google+redesign/bags,0,,TRUE,,,,,,,GGOEGBRA037499,Waterproof Backpack,Home/Bags/,(not set),(not set),,,99990000,99990000,,,,TRUE,,,,,,Category,1,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAGE,,,,,(not set),,No, : ,,,,,,,,,,,,,,,,,,,(not set),Bags,(not set),(not set),(not set),(entrance),(entrance),(entrance),(entrance),(entrance),,1,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0489632813498639535,,,Organic Search,Not Socially Engaged
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),(not set),,,13990000,13990000,,,,TRUE,,,,,,Category,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGBPB081999,UpCycled Bike Saddle Bag,Home/Bags/,(not set),(not set),,,49990000,49990000,,,,TRUE,,,,,,Category,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGBPB082099,UpCycled Handlebar Bag,Home/Bags/,(not set),(not set),,,59990000,59990000,,,,TRUE,,,,,,Category,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGBJC014399,Google Tote Bag,Home/Bags/,(not set),(not set),,,9990000,9990000,,,,TRUE,,,,,,Category,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGBJC019999,Collapsible Shopping Bag,Home/Bags/,(not set),(not set),,,4990000,4990000,,,,TRUE,,,,,,Category,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,(not set),(not set),,,15990000,15990000,,,,TRUE,,,,,,Category,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGBMJ013399,Sport Bag,Home/Bags/,(not set),(not set),,,4990000,4990000,,,,TRUE,,,,,,Category,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGBPB021199,Google Slim Utility Travel Bag,Home/Bags/,(not set),(not set),,,14990000,14990000,,,,TRUE,,,,,,Category,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGBRB013899,Google Laptop Backpack,Home/Bags/,(not set),(not set),,,99990000,99990000,,,,TRUE,,,,,,Category,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGBRJ037299,Google Alpine Style Backpack,Home/Bags/,(not set),(not set),,,99990000,99990000,,,,TRUE,,,,,,Category,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGBRJ037399,Google Rucksack,Home/Bags/,(not set),(not set),,,69990000,69990000,,,,TRUE,,,,,,Category,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,1501632995,1501632995,20170801,1,1,1,,1,,,,,,,,1,,(not set),(direct),(none),,,,,,,,,not available in demo dataset,,,,,,TRUE,,Chrome,not available in demo dataset,not available in demo dataset,Android,not available in demo dataset,TRUE,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,mobile,Asia,Eastern Asia,Japan,Tokyo,JP_KANTO,Minato,not available in demo dataset,spmode.ne.jp,not available in demo dataset,not available in demo dataset,not available in demo dataset,4,APAC,1,0,17,16,,TRUE,TRUE,TRUE,,/google+redesign/bags/backpacks/home,shop.googlemerchandisestore.com,Backpacks | Bags | Google Merchandise Store,,,/google+redesign/,/bags/,/backpacks/,/home,,,,,,USD,,,,,,,,,,,USD,,,,,,,,,,,shop.googlemerchandisestore.com/google+redesign/bags/backpacks/home,shop.googlemerchandisestore.com/google+redesign/bags/backpacks/home,shop.googlemerchandisestore.com/google+redesign/bags/backpacks/home,0,,TRUE,,,,,,,GGOEGBRB013899,Google Laptop Backpack,Home/Bags/Backpacks/,(not set),(not set),,,99990000,99990000,,,,TRUE,,,,,,Category,1,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAGE,,,,,(not set),,No, : ,,,,,,,,,,,,,,,,,,,(not set),Bags,(not set),(not set),(not set),(entrance),(entrance),(entrance),(entrance),(entrance),,1,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105373335080868677,,,Organic Search,Not Socially Engaged
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGBRJ037399,Google Rucksack,Home/Bags/Backpacks/,(not set),(not set),,,69990000,69990000,,,,TRUE,,,,,,Category,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGBRA037499,Waterproof Backpack,Home/Bags/Backpacks/,(not set),(not set),,,99990000,99990000,,,,TRUE,,,,,,Category,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGBRJ037299,Google Alpine Style Backpack,Home/Bags/Backpacks/,(not set),(not set),,,99990000,99990000,,,,TRUE,,,,,,Category,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGAAX0795,25L Classic Rucksack,Home/Bags/Backpacks/,(not set),(not set),,,99990000,99990000,,,,TRUE,,,,,,Category,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,1501603594,1501603594,20170801,1,1,1,,1,,,,,,,,1,/,(not set),(direct),(none),,,,,,,,,not available in demo dataset,,,,,,TRUE,,Chrome,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,FALSE,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,,not available in demo dataset,not available in demo dataset,not available in demo dataset,desktop,Americas,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,not available in demo dataset,not available in demo dataset,4,North America,1,0,9,6,,TRUE,TRUE,TRUE,,/google+redesign/bags,shop.googlemerchandisestore.com,Bags | Google Merchandise Store,,,/google+redesign/,/bags,,,,,,,,USD,,,,,,,,,,,USD,,,,,,,,,,,shop.googlemerchandisestore.com/google+redesign/bags,shop.googlemerchandisestore.com/google+redesign/bags,shop.googlemerchandisestore.com/google+redesign/bags,0,,TRUE,,,,,,,GGOEGBRA037499,Waterproof Backpack,Home/Bags/,(not set),(not set),,,99990000,99990000,,,,TRUE,,,,,,Category,1,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAGE,,,,,(not set),,No, : ,,,,,,,,,,,,,,,,,,,(not set),Bags,(not set),(not set),(not set),(entrance),(entrance),(entrance),(entrance),(entrance),,1,,,,web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5485017567268822718,,,Referral,Not Socially Engaged
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GGOEGBCR024399,Google Lunch Bag,Home/Bags/,(not set),(not set),,,13990000,13990000,,,,TRUE,,,,,,Category,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
